Date,2016/10/19,2016/10/19,2016/10/19,2016/10/19,2016/10/19,2016/10/19,2016/10/19,
850.61,1.11,2.01,4.11,11.15,13.56,25.10,20.24,
851.02,1.09,1.94,4.04,11.14,13.51,24.81,20.24,
851.42,1.15,1.87,4.06,11.05,13.47,24.29,20.32,
851.83,1.23,1.84,4.13,10.95,13.48,24.27,20.29,
852.23,1.20,1.78,4.13,10.90,13.42,24.31,20.11,
852.63,1.10,1.86,4.14,10.92,13.27,24.13,20.17,
853.04,1.22,1.85,4.08,10.94,13.20,24.10,20.06,
853.44,1.21,1.90,4.03,10.93,13.18,24.33,20.00,
853.85,1.17,1.83,3.96,11.01,13.25,24.15,20.06,
854.25,1.18,1.81,3.99,10.97,13.28,24.04,20.26,
854.65,1.18,1.75,3.99,10.98,13.29,24.09,20.32,
855.06,1.08,1.72,4.01,10.97,13.24,24.18,20.35,
855.46,1.05,1.74,4.12,11.03,13.31,24.31,20.18,
855.86,1.05,1.81,4.07,11.13,13.41,24.43,20.12,
856.27,1.10,1.75,4.00,11.25,13.43,24.41,20.11,
856.67,1.12,1.88,4.05,11.26,13.52,24.46,20.45,
857.08,1.25,1.83,4.09,11.30,13.62,24.62,20.49,
857.48,1.23,1.85,4.08,11.33,13.67,24.89,20.64,
857.88,1.18,1.91,4.12,11.41,13.62,24.93,20.72,
858.29,1.17,2.05,4.12,11.46,13.64,25.18,20.83,
858.69,1.20,2.06,4.08,11.45,13.74,25.55,20.71,
859.09,1.11,2.08,4.07,11.51,13.87,25.51,20.71,
859.50,1.12,1.96,4.07,11.47,13.90,25.28,20.77,
859.90,1.13,1.95,4.11,11.42,13.94,25.24,20.87,
860.30,1.09,1.86,4.16,11.43,13.94,25.20,20.62,
860.71,1.01,1.90,4.22,11.43,13.92,25.40,20.53,
861.11,1.02,1.92,4.19,11.44,13.88,25.40,20.27,
861.51,1.07,1.95,4.08,11.42,13.81,25.35,20.27,
861.92,1.13,1.95,4.12,11.37,13.78,25.11,20.32,
862.32,1.16,1.95,4.16,11.27,13.77,25.06,20.38,
862.72,1.18,1.82,4.09,11.20,13.69,24.97,20.30,
863.13,1.08,1.90,4.12,11.17,13.57,24.69,20.27,
863.53,1.06,1.93,4.12,11.07,13.46,24.63,20.25,
863.93,1.04,1.98,4.03,10.99,13.43,24.77,20.10,
864.34,1.06,1.89,3.99,10.99,13.46,24.47,19.81,
864.74,1.02,1.88,3.98,10.97,13.39,24.16,19.90,
865.14,1.08,1.79,3.97,10.88,13.37,24.06,19.96,
865.54,1.12,1.80,4.01,10.92,13.37,24.13,19.83,
865.95,1.12,1.81,4.06,10.94,13.28,24.22,19.58,
866.35,1.10,1.86,4.02,10.98,13.23,24.28,19.62,
866.75,1.17,1.87,3.95,10.98,13.18,24.29,19.49,
867.16,1.23,1.97,3.97,11.00,13.23,24.15,19.63,
867.56,1.25,1.88,4.00,10.98,13.32,24.15,19.73,
867.96,1.24,1.85,3.94,10.98,13.32,24.20,19.85,
868.36,1.20,1.83,4.00,11.02,13.32,24.14,19.92,
868.77,1.18,1.88,4.01,11.01,13.30,24.34,19.95,
869.17,1.19,1.87,3.99,10.97,13.36,24.75,19.88,
869.57,1.14,1.88,3.97,11.13,13.41,24.84,19.74,
869.98,1.17,1.80,4.00,11.16,13.48,24.71,19.84,
870.38,1.19,1.77,4.00,11.11,13.49,24.71,20.08,
870.78,1.31,1.67,4.06,11.15,13.55,24.78,19.96,
871.18,1.22,1.72,4.14,11.15,13.51,24.85,19.94,
871.59,1.17,1.74,4.15,11.13,13.42,24.79,19.95,
871.99,1.20,1.82,4.08,11.11,13.39,24.79,20.02,
872.39,1.24,1.82,4.08,11.08,13.39,24.87,20.05,
872.79,1.25,1.77,4.09,11.00,13.44,24.68,20.18,
873.20,1.25,1.66,4.04,10.95,13.41,24.70,20.27,
873.60,1.21,1.65,4.01,10.96,13.34,24.62,20.26,
874.00,1.15,1.63,4.08,10.91,13.29,24.79,20.20,
874.40,1.10,1.66,4.01,10.87,13.28,24.98,20.06,
874.80,1.08,1.62,4.00,10.92,13.28,24.98,19.78,
875.21,1.03,1.61,3.95,10.95,13.26,24.77,19.82,
875.61,1.06,1.55,3.96,10.85,13.29,24.62,19.99,
876.01,1.12,1.50,4.01,10.85,13.30,24.58,19.91,
876.41,1.12,1.48,4.07,10.83,13.24,24.68,19.85,
876.82,0.99,1.57,4.03,10.84,13.15,24.52,19.82,
877.22,1.06,1.61,3.97,10.84,13.09,24.60,19.77,
877.62,1.05,1.66,3.90,10.84,13.08,24.57,19.70,
878.02,1.05,1.59,3.91,10.77,13.18,24.43,19.76,
878.42,1.03,1.56,3.87,10.75,13.19,24.18,19.88,
878.82,1.01,1.54,3.85,10.70,13.14,24.16,19.88,
879.23,0.93,1.54,3.88,10.72,13.12,24.12,19.77,
879.63,0.88,1.58,3.88,10.67,13.11,24.14,19.55,
880.03,0.84,1.59,3.84,10.75,13.13,24.10,19.36,
880.43,0.84,1.56,3.87,10.76,13.15,23.98,19.28,
880.83,0.87,1.51,3.88,10.73,13.17,23.75,19.53,
881.24,0.97,1.46,3.94,10.71,13.21,23.69,19.56,
881.64,0.98,1.46,3.91,10.70,13.16,23.74,19.48,
882.04,0.89,1.51,3.89,10.72,13.06,23.77,19.56,
882.44,0.83,1.56,3.79,10.70,12.95,23.74,19.51,
882.84,0.86,1.57,3.76,10.59,12.94,24.00,19.40,
883.24,0.82,1.55,3.71,10.59,13.00,23.74,19.42,
883.65,0.82,1.48,3.75,10.51,13.01,23.68,19.45,
884.05,0.82,1.47,3.70,10.51,12.94,23.55,19.39,
884.45,0.80,1.38,3.74,10.45,12.90,23.56,19.23,
884.85,0.73,1.44,3.75,10.44,12.89,23.61,19.08,
885.25,0.72,1.46,3.72,10.43,12.81,23.69,18.93,
885.65,0.77,1.44,3.67,10.44,12.78,23.51,18.97,
886.05,0.83,1.47,3.68,10.33,12.81,23.32,19.18,
886.46,0.91,1.44,3.66,10.29,12.77,23.28,19.20,
886.86,0.91,1.48,3.65,10.26,12.68,23.32,19.09,
887.26,0.83,1.55,3.63,10.29,12.58,23.20,19.05,
887.66,0.82,1.58,3.61,10.20,12.50,23.27,18.95,
888.06,0.83,1.61,3.54,10.11,12.48,23.28,18.72,
888.46,0.80,1.55,3.52,10.12,12.53,23.13,18.71,
888.86,0.82,1.52,3.54,10.11,12.48,22.85,18.73,
889.26,0.86,1.46,3.51,10.00,12.42,22.76,18.67,
889.66,0.83,1.39,3.47,10.02,12.34,22.62,18.46,
890.07,0.77,1.41,3.48,9.94,12.26,22.64,18.28,
890.47,0.75,1.45,3.41,9.91,12.17,22.54,17.99,
890.87,0.80,1.40,3.36,9.84,11.98,22.31,17.82,
891.27,0.83,1.40,3.33,9.74,11.90,21.87,17.73,
891.67,0.85,1.35,3.29,9.59,11.82,21.71,17.65,
892.07,0.80,1.27,3.19,9.45,11.59,21.43,17.33,
892.47,0.73,1.25,3.13,9.29,11.35,21.09,17.10,
892.87,0.64,1.24,3.04,9.06,11.10,20.75,16.82,
893.27,0.62,1.18,2.94,8.81,10.90,20.62,16.49,
893.67,0.56,1.14,2.88,8.71,10.70,20.05,15.96,
894.07,0.51,1.06,2.82,8.53,10.46,19.49,15.73,
894.47,0.54,0.99,2.71,8.27,10.24,18.94,15.46,
894.87,0.53,0.87,2.64,8.06,10.01,18.55,15.04,
895.27,0.47,0.91,2.59,7.88,9.73,18.24,14.59,
895.67,0.40,0.92,2.54,7.66,9.46,17.86,14.17,
896.08,0.43,0.91,2.45,7.46,9.17,17.41,13.75,
896.48,0.42,0.90,2.39,7.23,8.90,16.93,13.53,
896.88,0.44,0.84,2.31,7.04,8.74,16.48,13.23,
897.28,0.43,0.77,2.24,6.84,8.51,16.16,13.02,
897.68,0.36,0.78,2.17,6.72,8.30,15.74,12.72,
898.08,0.33,0.77,2.15,6.60,8.13,15.61,12.55,
898.48,0.32,0.80,2.08,6.48,8.00,15.47,12.18,
898.88,0.33,0.74,2.05,6.48,7.93,15.27,11.91,
899.28,0.36,0.71,2.04,6.47,7.91,14.93,11.79,
899.68,0.40,0.67,2.03,6.40,7.87,14.83,12.01,
900.08,0.47,0.63,2.02,6.44,7.91,14.77,11.89,
900.48,0.42,0.65,2.08,6.44,7.89,15.02,11.91,
900.88,0.37,0.70,2.09,6.51,7.90,15.16,11.94,
901.28,0.43,0.70,2.10,6.57,7.94,15.27,12.10,
901.68,0.45,0.74,2.15,6.69,8.04,15.38,12.31,
902.08,0.42,0.71,2.16,6.78,8.21,15.61,12.64,
902.48,0.46,0.69,2.13,6.84,8.31,15.69,12.78,
902.88,0.41,0.67,2.18,6.90,8.38,15.83,13.04,
903.28,0.35,0.64,2.20,6.95,8.44,16.01,13.05,
903.68,0.34,0.67,2.23,6.92,8.48,16.32,13.09,
904.08,0.34,0.64,2.25,7.01,8.51,16.23,12.84,
904.48,0.34,0.60,2.24,7.03,8.55,16.17,12.93,
904.88,0.38,0.57,2.24,6.95,8.55,15.99,13.06,
905.28,0.41,0.55,2.24,6.90,8.51,15.98,13.01,
905.68,0.41,0.55,2.26,6.82,8.43,15.88,12.84,
906.07,0.33,0.62,2.22,6.76,8.27,15.84,12.88,
906.47,0.37,0.65,2.15,6.70,8.13,15.68,12.74,
906.87,0.38,0.67,2.10,6.60,8.05,15.62,12.64,
907.27,0.35,0.63,2.02,6.50,7.98,15.33,12.50,
907.67,0.34,0.60,1.93,6.34,7.84,15.09,12.46,
908.07,0.35,0.56,1.89,6.25,7.70,14.73,12.27,
908.47,0.30,0.53,1.89,6.16,7.56,14.73,12.13,
908.87,0.26,0.59,1.84,6.07,7.47,14.68,11.82,
909.27,0.23,0.63,1.77,6.04,7.34,14.67,11.61,
909.67,0.26,0.59,1.74,6.02,7.30,14.36,11.46,
910.07,0.29,0.63,1.71,5.93,7.26,14.30,11.64,
910.47,0.35,0.57,1.70,5.88,7.26,14.21,11.53,
910.87,0.34,0.59,1.71,5.83,7.21,14.37,11.47,
911.27,0.29,0.64,1.71,5.85,7.14,14.23,11.51,
911.66,0.25,0.69,1.65,5.82,7.03,14.30,11.48,
912.06,0.27,0.69,1.62,5.82,7.04,14.32,11.33,
912.46,0.20,0.64,1.60,5.80,7.09,14.16,11.32,
912.86,0.21,0.58,1.59,5.80,7.04,13.84,11.28,
913.26,0.24,0.58,1.56,5.74,7.02,13.80,11.30,
913.66,0.22,0.47,1.59,5.74,7.00,13.74,11.14,
914.06,0.20,0.53,1.60,5.68,6.97,13.92,11.09,
914.46,0.20,0.55,1.58,5.73,6.97,13.84,10.91,
914.85,0.24,0.54,1.56,5.75,7.01,13.84,10.93,
915.25,0.31,0.57,1.62,5.75,7.08,13.69,11.05,
915.65,0.34,0.55,1.67,5.73,7.16,13.83,11.18,
916.05,0.34,0.51,1.70,5.77,7.18,13.85,11.22,
916.45,0.28,0.58,1.75,5.87,7.16,13.96,11.45,
916.85,0.27,0.63,1.79,5.98,7.22,14.09,11.56,
917.25,0.27,0.65,1.76,6.00,7.28,14.50,11.59,
917.64,0.29,0.63,1.79,6.14,7.47,14.49,11.75,
918.04,0.30,0.62,1.88,6.18,7.59,14.57,11.95,
918.44,0.39,0.63,1.94,6.27,7.69,14.69,12.04,
918.84,0.44,0.63,1.98,6.32,7.81,15.02,12.17,
919.24,0.41,0.66,2.06,6.43,7.91,15.24,12.19,
919.64,0.38,0.71,2.09,6.54,7.97,15.51,12.20,
920.03,0.43,0.70,2.09,6.63,8.03,15.48,12.21,
920.43,0.46,0.76,2.18,6.69,8.15,15.52,12.48,
920.83,0.50,0.70,2.23,6.73,8.21,15.55,12.58,
921.23,0.50,0.67,2.20,6.70,8.19,15.65,12.66,
921.63,0.45,0.69,2.18,6.80,8.16,15.59,12.65,
922.02,0.41,0.74,2.15,6.74,8.11,15.78,12.62,
922.42,0.41,0.71,2.09,6.70,8.10,15.92,12.41,
922.82,0.38,0.69,2.06,6.69,8.13,15.77,12.32,
923.22,0.34,0.66,2.07,6.68,8.09,15.50,12.26,
923.62,0.36,0.62,2.02,6.54,8.05,15.42,12.18,
924.01,0.41,0.56,2.00,6.51,7.99,15.23,11.90,
924.41,0.34,0.60,1.98,6.42,7.88,15.22,11.74,
924.81,0.29,0.62,1.95,6.37,7.73,14.98,11.52,
925.21,0.30,0.65,1.86,6.27,7.57,14.69,11.33,
925.60,0.36,0.67,1.82,6.12,7.47,14.28,11.23,
926.00,0.33,0.64,1.78,5.91,7.30,14.06,11.16,
926.40,0.34,0.59,1.65,5.72,7.07,13.70,10.84,
926.80,0.30,0.59,1.60,5.53,6.81,13.27,10.56,
927.19,0.20,0.57,1.56,5.33,6.56,12.89,10.18,
927.59,0.17,0.58,1.42,5.02,6.28,12.63,9.70,
927.99,0.16,0.51,1.33,4.92,6.04,11.91,9.16,
928.39,0.13,0.48,1.27,4.70,5.77,11.19,8.82,
928.78,0.14,0.41,1.18,4.39,5.48,10.50,8.40,
929.18,0.21,0.32,1.10,4.10,5.19,9.86,7.91,
929.58,0.18,0.27,1.08,3.87,4.80,9.35,7.39,
929.98,0.09,0.30,0.97,3.57,4.44,8.83,7.04,
930.37,0.12,0.24,0.86,3.32,4.09,8.21,6.51,
930.77,0.09,0.25,0.78,3.03,3.81,7.55,6.04,
931.17,0.02,0.17,0.70,2.77,3.58,7.05,5.69,
931.56,-0.01,0.12,0.61,2.54,3.26,6.53,5.31,
931.96,0.01,0.05,0.55,2.42,3.00,5.99,4.77,
932.36,-0.08,0.03,0.51,2.19,2.74,5.67,4.42,
932.75,-0.11,0.06,0.44,2.02,2.56,5.47,3.99,
933.15,-0.11,0.02,0.39,1.98,2.39,5.03,3.51,
933.55,-0.09,-0.03,0.39,1.89,2.26,4.53,3.38,
933.94,-0.07,0.00,0.36,1.72,2.18,4.30,3.39,
934.34,0.04,-0.07,0.37,1.68,2.10,4.11,3.16,
934.74,0.03,-0.03,0.43,1.61,1.98,4.14,3.02,
935.13,-0.04,0.04,0.43,1.63,1.88,4.14,3.06,
935.53,-0.05,0.12,0.39,1.66,1.86,4.13,3.00,
935.93,-0.04,0.10,0.40,1.72,1.88,4.06,2.95,
936.32,-0.06,0.11,0.43,1.74,1.97,4.09,3.10,
936.72,-0.04,0.09,0.43,1.80,2.01,4.20,3.23,
937.12,-0.01,0.10,0.48,1.84,2.05,4.20,3.38,
937.51,-0.03,0.02,0.49,1.91,2.11,4.50,3.44,
937.91,-0.06,0.12,0.50,1.89,2.18,4.78,3.57,
938.31,-0.01,0.10,0.52,2.05,2.29,4.89,3.57,
938.70,0.03,0.05,0.53,2.11,2.38,4.98,3.73,
939.10,0.07,0.10,0.57,2.12,2.49,5.05,4.09,
939.49,0.11,0.08,0.61,2.18,2.61,5.28,4.12,
939.89,0.14,0.02,0.60,2.19,2.63,5.48,4.23,
940.29,0.04,0.08,0.62,2.22,2.61,5.63,4.34,
940.68,0.03,0.11,0.53,2.24,2.65,5.66,4.42,
941.08,0.05,0.11,0.54,2.21,2.65,5.78,4.39,
941.47,0.05,0.02,0.52,2.20,2.71,5.73,4.53,
941.87,0.02,0.03,0.54,2.15,2.76,5.67,4.58,
942.27,0.02,-0.01,0.51,2.11,2.72,5.64,4.63,
942.66,0.01,-0.09,0.46,2.06,2.61,5.66,4.53,
943.06,0.05,-0.08,0.49,2.00,2.60,5.85,4.37,
943.45,0.02,-0.02,0.48,2.02,2.55,5.75,4.12,
943.85,0.06,-0.05,0.44,2.07,2.52,5.53,4.16,
944.24,0.05,0.03,0.43,2.03,2.55,5.44,4.28,
944.64,0.01,0.02,0.43,1.99,2.55,5.39,4.25,
945.04,0.06,0.01,0.44,1.96,2.49,5.47,4.28,
945.43,0.00,0.01,0.42,2.02,2.43,5.52,4.51,
945.83,-0.05,0.07,0.42,2.02,2.40,5.55,4.47,
946.22,-0.02,0.09,0.41,2.02,2.42,5.74,4.38,
946.62,-0.03,0.08,0.45,2.09,2.49,5.61,4.43,
947.01,-0.02,0.08,0.44,2.12,2.55,5.54,4.53,
947.41,0.00,0.10,0.46,2.12,2.57,5.47,4.55,
947.80,0.01,0.02,0.44,2.17,2.53,5.63,4.51,
948.20,0.05,0.06,0.50,2.17,2.58,5.78,4.46,
948.59,0.02,0.13,0.52,2.23,2.61,5.91,4.42,
948.99,0.02,0.17,0.49,2.33,2.61,5.77,4.43,
949.38,0.07,0.19,0.54,2.34,2.72,5.75,4.67,
949.78,0.05,0.19,0.59,2.34,2.85,5.87,4.74,
950.17,0.09,0.14,0.59,2.34,2.82,6.00,4.87,
950.57,0.10,0.11,0.60,2.39,2.76,5.98,4.89,
950.96,0.07,0.13,0.62,2.41,2.77,6.08,4.98,
951.36,0.06,0.18,0.63,2.41,2.79,6.17,4.83,
951.75,0.04,0.12,0.62,2.48,2.87,6.18,4.79,
952.15,0.04,0.10,0.64,2.44,2.91,5.97,4.83,
952.54,0.10,0.09,0.61,2.37,2.94,6.04,4.99,
952.94,0.10,0.02,0.61,2.41,2.93,6.14,4.89,
953.33,0.10,0.01,0.63,2.40,2.94,6.42,4.85,
953.73,0.08,0.10,0.68,2.43,2.98,6.55,4.70,
954.12,0.10,0.11,0.65,2.53,3.02,6.64,4.80,
954.51,0.09,0.11,0.67,2.56,3.14,6.54,4.90,
954.91,0.08,0.09,0.70,2.55,3.24,6.66,5.13,
955.30,0.09,0.08,0.64,2.53,3.25,6.67,5.15,
955.70,0.09,0.05,0.63,2.58,3.21,6.80,5.25,
956.09,0.04,0.02,0.66,2.60,3.24,6.84,5.23,
956.49,0.04,0.06,0.67,2.57,3.30,7.12,5.28,
956.88,0.04,0.08,0.67,2.70,3.42,7.07,5.18,
957.27,0.05,0.00,0.67,2.68,3.48,7.08,5.38,
957.67,0.09,0.06,0.69,2.66,3.53,7.09,5.56,
958.06,0.10,0.04,0.70,2.74,3.59,7.23,5.60,
958.46,0.09,0.06,0.78,2.83,3.65,7.51,5.61,
958.85,0.06,0.14,0.83,2.88,3.69,7.71,5.71,
959.24,0.10,0.20,0.83,3.00,3.75,7.73,5.78,
959.64,0.10,0.20,0.83,3.07,3.85,7.72,6.15,
960.03,0.09,0.19,0.83,3.08,3.95,7.84,6.41,
960.42,0.09,0.19,0.83,3.10,3.97,8.11,6.65,
960.82,0.09,0.19,0.85,3.22,4.00,8.11,6.72,
961.21,0.03,0.16,0.90,3.27,4.01,8.50,6.96,
961.61,0.05,0.23,0.92,3.30,4.08,8.73,6.95,
962.00,0.08,0.29,0.94,3.45,4.20,8.86,7.00,
962.39,0.11,0.29,0.95,3.57,4.32,8.77,7.16,
962.79,0.08,0.34,1.00,3.54,4.38,8.96,7.48,
963.18,0.16,0.35,1.06,3.63,4.55,9.08,7.43,
963.57,0.13,0.30,1.09,3.68,4.62,9.41,7.55,
963.97,0.14,0.38,1.12,3.79,4.72,9.65,7.71,
964.36,0.15,0.40,1.11,3.90,4.78,9.81,7.84,
964.75,0.17,0.43,1.09,4.01,4.95,9.81,8.08,
965.15,0.13,0.39,1.13,4.08,5.15,10.06,8.50,
965.54,0.15,0.40,1.17,4.17,5.32,10.30,8.65,
965.93,0.15,0.36,1.21,4.31,5.44,10.48,8.75,
966.32,0.17,0.31,1.26,4.45,5.58,10.71,8.88,
966.72,0.15,0.33,1.28,4.49,5.73,11.31,9.11,
967.11,0.19,0.36,1.28,4.71,5.95,11.36,9.13,
967.50,0.20,0.37,1.32,4.85,6.13,11.52,9.40,
967.90,0.21,0.41,1.38,4.90,6.32,11.68,9.67,
968.29,0.20,0.40,1.41,5.00,6.47,11.99,9.82,
968.68,0.29,0.36,1.43,5.16,6.60,12.34,9.85,
969.07,0.19,0.34,1.44,5.27,6.67,12.67,10.17,
969.47,0.18,0.38,1.47,5.43,6.70,12.80,10.25,
969.86,0.12,0.41,1.51,5.53,6.80,12.91,10.37,
970.25,0.10,0.39,1.51,5.57,6.93,12.93,10.51,
970.64,0.09,0.37,1.57,5.55,6.95,13.13,10.61,
971.04,0.13,0.39,1.56,5.59,6.91,13.01,10.57,
971.43,0.12,0.33,1.56,5.56,6.85,13.14,10.64,
971.82,0.17,0.34,1.59,5.53,6.82,13.38,10.50,
972.21,0.15,0.42,1.61,5.52,6.81,13.27,10.30,
972.61,0.20,0.44,1.64,5.56,6.81,12.90,10.22,
973.00,0.18,0.48,1.63,5.46,6.78,12.85,10.35,
973.39,0.17,0.42,1.63,5.42,6.76,12.82,10.20,
973.78,0.18,0.39,1.62,5.41,6.67,12.89,10.30,
974.17,0.16,0.39,1.58,5.42,6.64,12.78,10.38,
974.57,0.11,0.42,1.59,5.38,6.55,12.79,10.36,
974.96,0.16,0.48,1.59,5.41,6.54,12.64,10.26,
975.35,0.17,0.47,1.57,5.40,6.62,12.62,10.37,
975.74,0.22,0.42,1.57,5.33,6.65,12.57,10.43,
976.13,0.25,0.43,1.58,5.33,6.63,12.61,10.50,
976.53,0.28,0.37,1.56,5.40,6.69,12.73,10.48,
976.92,0.24,0.36,1.58,5.41,6.75,13.02,10.49,
977.31,0.27,0.46,1.59,5.53,6.80,13.05,10.25,
977.70,0.23,0.52,1.61,5.59,6.87,13.08,10.36,
978.09,0.22,0.53,1.61,5.64,6.99,13.09,10.58,
978.48,0.21,0.52,1.60,5.66,7.06,13.37,10.75,
978.87,0.22,0.50,1.65,5.72,7.13,13.60,10.79,
979.27,0.21,0.52,1.66,5.79,7.13,13.72,11.05,
979.66,0.19,0.50,1.68,5.83,7.17,13.84,11.11,
980.05,0.19,0.56,1.72,5.88,7.18,14.05,11.15,
980.44,0.24,0.53,1.72,6.05,7.31,14.06,11.26,
980.83,0.22,0.49,1.75,6.03,7.41,14.17,11.45,
981.22,0.26,0.54,1.79,6.06,7.49,14.19,11.57,
981.61,0.27,0.49,1.82,6.12,7.57,14.48,11.66,
982.00,0.28,0.47,1.87,6.16,7.66,14.83,11.70,
982.39,0.23,0.52,1.91,6.22,7.72,15.04,11.74,
982.79,0.28,0.58,1.93,6.31,7.75,15.02,11.87,
983.18,0.23,0.56,1.98,6.35,7.86,15.11,12.18,
983.57,0.25,0.49,2.00,6.36,8.03,15.17,12.43,
983.96,0.27,0.54,2.04,6.36,8.04,15.45,12.64,
984.35,0.28,0.52,2.05,6.49,8.07,15.49,12.66,
984.74,0.26,0.47,2.11,6.51,8.09,15.73,12.84,
985.13,0.28,0.53,2.15,6.59,8.19,15.94,12.85,
985.52,0.30,0.59,2.15,6.72,8.30,15.92,12.88,
985.91,0.29,0.53,2.18,6.75,8.39,15.87,13.00,
986.30,0.28,0.56,2.19,6.66,8.47,16.00,13.19,
986.69,0.28,0.57,2.19,6.73,8.54,16.10,13.15,
987.08,0.26,0.56,2.17,6.71,8.55,16.38,13.09,
987.47,0.27,0.61,2.19,6.78,8.54,16.43,13.20,
987.86,0.25,0.64,2.17,6.81,8.52,16.33,13.16,
988.25,0.26,0.70,2.15,6.86,8.58,16.12,13.34,
988.64,0.26,0.67,2.20,6.85,8.66,16.25,13.51,
989.03,0.29,0.67,2.21,6.81,8.64,16.32,13.58,
989.42,0.28,0.64,2.18,6.84,8.59,16.37,13.57,
989.81,0.28,0.53,2.19,6.88,8.58,16.38,13.56,
990.20,0.26,0.56,2.19,6.82,8.60,16.58,13.54,
